ORDER_ID,ORDER_DATE,CITY,VEHICLE_TYPE,DISTANCE_KM,DELIVERY_TIME_MIN,IS_ONTIME,DRIVER_RATING
ORD6905,2025-03-14,Pune,Truck,56.2,80,Yes,3.1
ORD6906,2025-03-03,Mumbai,Truck,12.7,88,Yes,3.0
ORD6907,2025-03-05,Mumbai,Truck,48.7,57,Yes,4.6
ORD6908,2025-03-17,Delhi,Van,14.1,97,No,3.6
ORD6909,2025-03-15,Bengaluru,Van,22.9,96,Yes,3.1
ORD6910,2025-03-25,Delhi,Scooter,54.5,113,Yes,4.1
ORD6911,2025-03-02,Hyderabad,Bike,36.2,81,No,4.9
ORD6912,2025-03-08,Pune,Van,9.2,53,No,4.0
ORD6913,2025-03-12,Chennai,Scooter,15.6,65,No,4.8
ORD6914,2025-03-14,Chennai,Bike,2.1,36,Yes,4.8
ORD6915,2025-03-05,Bengaluru,Truck,20.9,81,Yes,3.8
ORD6916,2025-03-02,Bengaluru,Bike,32.7,57,No,3.6
ORD6917,2025-03-13,Mumbai,Truck,35.0,16,No,4.6
ORD6918,2025-03-17,Bengaluru,Bike,56.7,71,Yes,4.9
ORD6919,2025-03-26,Delhi,Truck,52.3,50,Yes,4.7
ORD6920,2025-03-06,Hyderabad,Scooter,52.6,40,No,3.3
ORD6921,2025-03-02,Hyderabad,Truck,46.0,110,No,4.0
ORD6922,2025-03-28,Hyderabad,Bike,31.7,17,Yes,3.3
ORD6923,2025-03-09,Chennai,Bike,40.3,21,No,4.7
ORD6924,2025-03-02,Mumbai,Scooter,37.7,62,No,3.7
ORD6925,2025-03-23,Mumbai,Truck,31.8,37,Yes,3.6
ORD6926,2025-03-01,Mumbai,Scooter,44.6,28,No,4.0
ORD6927,2025-03-01,Mumbai,Bike,57.7,91,No,4.7
ORD6928,2025-03-03,Chennai,Van,27.7,20,No,4.9
ORD6929,2025-03-11,Chennai,Truck,20.3,30,Yes,4.5
ORD6930,2025-03-28,Chennai,Scooter,59.2,59,No,3.5
ORD6931,2025-03-17,Bengaluru,Truck,47.9,75,Yes,3.2
ORD6932,2025-03-24,Mumbai,Van,58.8,31,Yes,4.2
ORD6933,2025-03-03,Bengaluru,Bike,25.5,72,Yes,4.2
ORD6934,2025-03-08,Bengaluru,Truck,59.7,102,Yes,3.5
ORD6935,2025-03-06,Pune,Bike,34.7,115,Yes,4.1
ORD6936,2025-03-14,Pune,Van,27.1,80,Yes,4.1
ORD6937,2025-03-21,Hyderabad,Van,24.2,70,No,4.9
ORD6938,2025-03-01,Mumbai,Van,22.4,60,Yes,4.6
ORD6939,2025-03-08,Delhi,Scooter,26.3,38,Yes,4.5
ORD6940,2025-03-26,Bengaluru,Truck,30.7,76,No,3.0
ORD6941,2025-03-25,Mumbai,Van,56.3,84,No,3.2
ORD6942,2025-03-02,Mumbai,Bike,38.2,115,No,4.5
ORD6943,2025-03-04,Mumbai,Truck,38.2,38,No,4.2
ORD6944,2025-03-03,Bengaluru,Bike,31.2,90,Yes,3.4
ORD6945,2025-03-29,Bengaluru,Bike,6.2,46,No,4.2
ORD6946,2025-03-03,Mumbai,Van,19.6,115,Yes,3.6
ORD6947,2025-03-22,Chennai,Van,55.0,58,No,4.6
ORD6948,2025-03-24,Hyderabad,Truck,18.5,103,No,4.3
ORD6949,2025-03-18,Bengaluru,Van,13.6,28,Yes,4.5
ORD6950,2025-03-06,Bengaluru,Truck,2.7,11,No,3.3
ORD6951,2025-03-04,Chennai,Truck,35.9,92,No,3.7
ORD6952,2025-03-26,Mumbai,Scooter,5.3,56,No,4.6
ORD6953,2025-03-22,Chennai,Van,49.0,68,No,3.3
ORD6954,2025-03-28,Chennai,Scooter,33.9,51,Yes,3.2
ORD6955,2025-03-07,Mumbai,Van,24.9,90,Yes,4.0
ORD6956,2025-03-30,Pune,Bike,48.3,93,No,3.2
ORD6957,2025-03-20,Bengaluru,Van,46.1,80,Yes,4.3
ORD6958,2025-03-23,Bengaluru,Van,24.8,105,Yes,4.6
ORD6959,2025-03-24,Mumbai,Truck,26.0,20,Yes,3.9
ORD6960,2025-03-22,Hyderabad,Van,16.2,40,Yes,3.9
ORD6961,2025-03-13,Delhi,Truck,4.3,105,Yes,4.4
ORD6962,2025-03-23,Chennai,Scooter,15.4,109,No,4.5
ORD6963,2025-03-29,Mumbai,Truck,18.4,32,Yes,4.0
ORD6964,2025-03-11,Delhi,Van,42.4,20,Yes,4.8
ORD6965,2025-03-15,Hyderabad,Truck,53.9,117,No,3.9
ORD6966,2025-03-13,Chennai,Bike,16.6,23,No,3.6
ORD6967,2025-03-26,Mumbai,Truck,54.9,106,No,3.9
ORD6968,2025-03-10,Pune,Van,15.2,24,Yes,3.4
ORD6969,2025-03-06,Mumbai,Van,20.2,66,Yes,4.4
ORD6970,2025-03-08,Chennai,Bike,52.9,23,Yes,4.8
ORD6971,2025-03-22,Chennai,Truck,17.3,112,No,3.1
ORD6972,2025-03-20,Bengaluru,Scooter,11.4,42,No,4.4
ORD6973,2025-03-11,Chennai,Truck,55.2,50,No,3.7
ORD6974,2025-03-30,Hyderabad,Bike,37.9,45,No,3.8
ORD6975,2025-03-27,Bengaluru,Truck,31.9,59,No,4.4
ORD6976,2025-03-27,Bengaluru,Bike,46.4,37,No,4.7
ORD6977,2025-03-20,Bengaluru,Bike,5.5,102,No,3.4
ORD6978,2025-03-15,Hyderabad,Truck,6.6,118,No,3.6
ORD6979,2025-03-21,Chennai,Truck,22.0,100,No,3.0
ORD6980,2025-03-17,Mumbai,Scooter,27.9,22,Yes,4.2
ORD6981,2025-03-02,Mumbai,Bike,2.1,105,No,3.9
ORD6982,2025-03-20,Pune,Bike,48.6,61,No,4.6
ORD6983,2025-03-15,Bengaluru,Scooter,12.5,43,No,4.5
ORD6984,2025-03-10,Mumbai,Scooter,24.3,66,Yes,4.4
ORD6985,2025-03-13,Bengaluru,Bike,38.0,56,Yes,4.8
ORD6986,2025-03-29,Chennai,Van,49.9,79,No,4.0
ORD6987,2025-03-04,Chennai,Van,32.7,119,Yes,4.7
ORD6988,2025-03-04,Chennai,Van,24.2,69,Yes,4.8
ORD6989,2025-03-09,Bengaluru,Truck,44.4,94,No,4.0
ORD6990,2025-03-27,Hyderabad,Bike,28.6,26,No,4.2
ORD6991,2025-03-25,Chennai,Scooter,57.0,49,Yes,3.6
ORD6992,2025-03-20,Hyderabad,Van,45.9,45,Yes,4.0
ORD6993,2025-03-09,Hyderabad,Bike,25.1,34,No,3.1
ORD6994,2025-03-14,Mumbai,Van,27.8,36,No,4.7
ORD6995,2025-03-14,Chennai,Scooter,49.3,17,Yes,4.8
ORD6996,2025-03-30,Chennai,Bike,26.2,46,No,5.0
ORD6997,2025-03-26,Pune,Scooter,41.9,111,No,4.8
ORD6998,2025-03-13,Hyderabad,Bike,26.6,34,Yes,4.9
ORD6999,2025-03-21,Delhi,Van,43.3,92,Yes,3.2
ORD7000,2025-03-15,Delhi,Truck,26.1,39,No,3.7
ORD7001,2025-03-17,Bengaluru,Van,18.1,36,Yes,3.4
ORD7002,2025-03-14,Delhi,Bike,16.4,97,Yes,4.1
ORD7003,2025-03-27,Bengaluru,Bike,20.1,56,No,4.8
ORD7004,2025-03-07,Pune,Van,8.0,53,No,4.6
ORD7005,2025-03-12,Hyderabad,Scooter,24.7,32,No,4.1
ORD7006,2025-03-29,Chennai,Van,21.6,55,No,3.3
ORD7007,2025-03-09,Bengaluru,Truck,5.0,53,Yes,3.1
ORD7008,2025-03-07,Bengaluru,Van,16.2,12,No,4.6
ORD7009,2025-03-20,Mumbai,Bike,9.6,91,Yes,4.0
ORD7010,2025-03-15,Chennai,Van,31.8,71,Yes,3.3
ORD7011,2025-03-15,Chennai,Bike,41.8,74,Yes,4.3
ORD7012,2025-03-29,Pune,Van,39.0,106,Yes,3.9
ORD7013,2025-03-30,Bengaluru,Bike,47.2,53,Yes,4.3
ORD7014,2025-03-09,Bengaluru,Van,9.0,14,Yes,4.5
ORD7015,2025-03-12,Chennai,Scooter,59.6,48,No,3.3
ORD7016,2025-03-03,Delhi,Van,8.9,38,Yes,4.0
ORD7017,2025-03-25,Pune,Van,59.6,68,No,4.9
ORD7018,2025-03-16,Mumbai,Scooter,9.1,44,Yes,3.2
ORD7019,2025-03-25,Delhi,Scooter,37.0,39,Yes,4.4
ORD7020,2025-03-25,Pune,Scooter,47.2,50,No,4.8
ORD7021,2025-03-29,Hyderabad,Van,51.7,118,No,4.4
ORD7022,2025-03-03,Bengaluru,Scooter,30.7,26,Yes,4.5
ORD7023,2025-03-06,Pune,Bike,26.4,40,Yes,3.9
ORD7024,2025-03-11,Bengaluru,Truck,41.4,18,Yes,4.0
ORD7025,2025-03-07,Chennai,Scooter,17.6,54,No,4.6
ORD7026,2025-03-06,Hyderabad,Truck,49.0,108,No,4.1
ORD7027,2025-03-25,Delhi,Truck,27.5,75,No,3.4
ORD7028,2025-03-06,Hyderabad,Bike,40.3,33,Yes,3.1
ORD7029,2025-03-15,Delhi,Van,40.8,103,No,4.0
ORD7030,2025-03-25,Pune,Bike,50.3,94,Yes,4.1
ORD7031,2025-03-03,Chennai,Bike,43.8,79,Yes,3.4
ORD7032,2025-03-12,Delhi,Scooter,4.6,39,No,4.8
ORD7033,2025-03-17,Pune,Van,21.5,51,No,3.1
ORD7034,2025-03-19,Hyderabad,Van,56.3,71,Yes,4.2
ORD7035,2025-03-13,Pune,Scooter,14.7,74,No,4.7
ORD7036,2025-03-27,Chennai,Truck,48.3,49,Yes,4.7
ORD7037,2025-03-28,Pune,Bike,27.9,91,No,3.7
ORD7038,2025-03-01,Delhi,Scooter,13.8,33,No,3.2
ORD7039,2025-03-30,Delhi,Truck,3.1,101,Yes,4.3
ORD7040,2025-03-03,Mumbai,Bike,31.1,22,Yes,3.2
ORD7041,2025-03-26,Delhi,Scooter,10.9,61,No,3.3
ORD7042,2025-03-01,Mumbai,Truck,50.5,97,Yes,4.6
ORD7043,2025-03-25,Hyderabad,Scooter,34.1,91,Yes,3.7
ORD7044,2025-03-26,Pune,Scooter,16.1,101,No,4.3
ORD7045,2025-03-17,Delhi,Truck,31.4,101,No,4.6
ORD7046,2025-03-05,Pune,Scooter,33.0,118,Yes,3.3
ORD7047,2025-03-05,Mumbai,Van,34.6,80,Yes,3.3
ORD7048,2025-03-04,Chennai,Truck,55.3,62,No,4.6
ORD7049,2025-03-06,Bengaluru,Scooter,27.8,61,No,3.9
ORD7050,2025-03-28,Hyderabad,Scooter,59.7,84,No,4.3
ORD7051,2025-03-19,Chennai,Bike,41.3,57,Yes,4.0
ORD7052,2025-03-11,Pune,Scooter,4.1,19,No,3.3
ORD7053,2025-03-21,Chennai,Bike,16.0,107,No,4.4
ORD7054,2025-03-17,Pune,Truck,3.6,59,Yes,3.8
ORD7055,2025-03-14,Hyderabad,Bike,56.2,70,Yes,3.7
ORD7056,2025-03-16,Chennai,Bike,31.2,85,No,4.2
ORD7057,2025-03-06,Pune,Scooter,55.4,38,Yes,4.5
ORD7058,2025-03-10,Chennai,Van,40.6,76,Yes,4.2
ORD7059,2025-03-22,Mumbai,Truck,34.2,67,No,4.1
ORD7060,2025-03-29,Bengaluru,Scooter,9.0,16,Yes,4.3
ORD7061,2025-03-28,Chennai,Truck,28.4,43,No,3.8
ORD7062,2025-03-24,Bengaluru,Scooter,53.4,21,No,3.2
ORD7063,2025-03-28,Mumbai,Van,29.6,61,No,4.8
ORD7064,2025-03-28,Hyderabad,Scooter,22.8,101,Yes,3.1
ORD7065,2025-03-14,Bengaluru,Bike,43.5,33,Yes,4.2
ORD7066,2025-03-24,Mumbai,Bike,2.9,89,Yes,4.5
ORD7067,2025-03-30,Mumbai,Scooter,45.2,42,No,3.1
ORD7068,2025-03-02,Mumbai,Van,46.7,78,Yes,4.2
ORD7069,2025-03-12,Bengaluru,Van,54.6,99,No,3.8
ORD7070,2025-03-28,Delhi,Van,59.4,113,No,4.3
ORD7071,2025-03-03,Chennai,Scooter,35.2,66,No,3.4
ORD7072,2025-03-25,Pune,Truck,11.7,25,Yes,4.8
ORD7073,2025-03-14,Mumbai,Scooter,54.2,98,Yes,4.5
ORD7074,2025-03-08,Hyderabad,Scooter,7.1,44,No,3.4
ORD7075,2025-03-25,Delhi,Scooter,10.1,44,No,4.3
ORD7076,2025-03-02,Delhi,Scooter,52.2,52,No,3.7
ORD7077,2025-03-04,Mumbai,Van,36.9,34,No,4.8
ORD7078,2025-03-19,Hyderabad,Truck,35.1,37,Yes,3.1
ORD7079,2025-03-15,Chennai,Scooter,5.9,44,No,3.9
ORD7080,2025-03-09,Mumbai,Truck,22.7,36,Yes,4.9
ORD7081,2025-03-24,Pune,Van,2.7,110,No,4.7
ORD7082,2025-03-02,Bengaluru,Truck,59.5,100,No,3.3
ORD7083,2025-03-11,Pune,Scooter,22.0,119,No,3.1
ORD7084,2025-03-28,Bengaluru,Truck,48.5,53,Yes,3.6
ORD7085,2025-03-16,Chennai,Van,42.7,47,No,4.7
ORD7086,2025-03-16,Hyderabad,Scooter,35.0,108,Yes,3.6
ORD7087,2025-03-10,Bengaluru,Van,41.0,110,Yes,4.4
ORD7088,2025-03-14,Pune,Truck,8.7,61,No,3.9
ORD7089,2025-03-07,Delhi,Truck,34.0,65,Yes,4.7
ORD7090,2025-03-27,Hyderabad,Scooter,19.4,117,No,3.8
ORD7091,2025-03-01,Bengaluru,Bike,35.2,86,Yes,3.2
ORD7092,2025-03-29,Delhi,Bike,17.8,50,No,4.3
ORD7093,2025-03-25,Pune,Bike,8.1,55,Yes,3.1
ORD7094,2025-03-21,Hyderabad,Bike,9.3,29,No,3.4
ORD7095,2025-03-07,Mumbai,Truck,9.9,30,Yes,3.6
ORD7096,2025-03-15,Bengaluru,Bike,48.4,84,Yes,3.9
ORD7097,2025-03-07,Hyderabad,Scooter,35.2,33,Yes,4.2
ORD7098,2025-03-02,Hyderabad,Scooter,35.2,96,No,5.0
ORD7099,2025-03-27,Chennai,Truck,16.8,64,Yes,4.3
ORD7100,2025-03-27,Mumbai,Scooter,49.8,76,Yes,3.3
ORD7101,2025-03-15,Hyderabad,Truck,20.1,69,No,4.7
ORD7102,2025-03-27,Delhi,Van,20.9,42,Yes,4.9
ORD7103,2025-03-20,Hyderabad,Scooter,4.3,61,Yes,3.3
ORD7104,2025-03-01,Pune,Bike,26.0,60,No,4.7
ORD7105,2025-03-29,Hyderabad,Scooter,26.0,106,No,4.3
ORD7106,2025-03-28,Hyderabad,Bike,30.6,50,No,3.2
ORD7107,2025-03-15,Hyderabad,Van,17.7,116,No,3.6
ORD7108,2025-03-08,Hyderabad,Van,11.4,12,No,3.6
ORD7109,2025-03-18,Delhi,Van,28.4,92,Yes,3.8
ORD7110,2025-03-08,Bengaluru,Scooter,20.4,71,Yes,3.4
ORD7111,2025-03-02,Bengaluru,Bike,23.6,94,Yes,3.5
ORD7112,2025-03-06,Bengaluru,Bike,15.6,57,Yes,4.8
ORD7113,2025-03-06,Delhi,Bike,19.3,88,No,4.6
ORD7114,2025-03-28,Mumbai,Bike,24.4,97,No,3.2
ORD7115,2025-03-07,Mumbai,Truck,40.5,88,No,3.7
ORD7116,2025-03-14,Hyderabad,Van,39.5,65,No,4.1
ORD7117,2025-03-24,Delhi,Scooter,55.6,61,No,3.2
ORD7118,2025-03-13,Chennai,Van,59.5,63,Yes,4.4
ORD7119,2025-03-10,Pune,Van,59.0,36,No,4.0
ORD7120,2025-03-30,Pune,Scooter,56.0,73,No,3.3
ORD7121,2025-03-30,Hyderabad,Van,36.2,81,Yes,4.3
ORD7122,2025-03-14,Chennai,Bike,9.7,73,Yes,3.4
ORD7123,2025-03-24,Hyderabad,Truck,13.8,28,Yes,3.5
ORD7124,2025-03-25,Mumbai,Truck,58.7,115,Yes,3.3
ORD7125,2025-03-10,Chennai,Scooter,21.1,73,Yes,4.0
ORD7126,2025-03-05,Hyderabad,Bike,21.8,32,No,3.8
ORD7127,2025-03-06,Mumbai,Scooter,32.7,38,Yes,4.3
ORD7128,2025-03-25,Bengaluru,Truck,2.2,69,Yes,3.7
ORD7129,2025-03-12,Bengaluru,Bike,34.0,104,Yes,4.4
ORD7130,2025-03-23,Chennai,Bike,10.7,14,No,3.6
ORD7131,2025-03-29,Chennai,Van,27.8,117,Yes,3.4
ORD7132,2025-03-25,Chennai,Bike,7.0,73,No,3.4
ORD7133,2025-03-06,Delhi,Truck,12.8,118,No,4.1
ORD7134,2025-03-09,Chennai,Scooter,23.8,41,Yes,3.9
ORD7135,2025-03-09,Pune,Truck,32.5,115,Yes,3.7
ORD7136,2025-03-21,Hyderabad,Scooter,38.5,30,Yes,4.3
ORD7137,2025-03-22,Pune,Truck,58.1,59,No,4.9
ORD7138,2025-03-03,Bengaluru,Van,8.1,48,No,4.9
ORD7139,2025-03-15,Mumbai,Truck,8.2,101,Yes,3.0
ORD7140,2025-03-02,Hyderabad,Scooter,2.1,80,No,3.1
ORD7141,2025-03-27,Delhi,Bike,18.1,115,No,3.0
ORD7142,2025-03-14,Bengaluru,Truck,48.5,16,Yes,4.0
ORD7143,2025-03-02,Mumbai,Van,40.8,44,Yes,4.6
ORD7144,2025-03-08,Bengaluru,Truck,49.5,86,Yes,3.4
ORD7145,2025-03-13,Mumbai,Truck,59.1,85,No,3.8
ORD7146,2025-03-10,Hyderabad,Van,55.9,107,No,3.2
ORD7147,2025-03-15,Chennai,Bike,42.5,64,Yes,3.6
ORD7148,2025-03-30,Pune,Truck,3.3,51,Yes,4.8
ORD7149,2025-03-13,Chennai,Van,5.7,78,No,3.7
ORD7150,2025-03-24,Pune,Van,59.5,59,Yes,4.8
ORD7151,2025-03-17,Hyderabad,Scooter,26.4,33,Yes,5.0
ORD7152,2025-03-23,Chennai,Van,48.9,30,No,4.1
ORD7153,2025-03-04,Hyderabad,Truck,33.4,11,Yes,4.1
ORD7154,2025-03-03,Mumbai,Bike,56.1,118,Yes,3.3
ORD7155,2025-03-27,Hyderabad,Scooter,44.7,24,No,4.0
ORD7156,2025-03-29,Pune,Bike,35.6,64,Yes,4.9
ORD7157,2025-03-02,Delhi,Van,25.6,18,No,3.4
ORD7158,2025-03-18,Bengaluru,Bike,29.2,98,No,3.7
ORD7159,2025-03-12,Mumbai,Scooter,3.3,63,Yes,4.9
ORD7160,2025-03-17,Chennai,Truck,14.2,90,Yes,4.0
ORD7161,2025-03-24,Hyderabad,Van,57.9,114,Yes,3.6
ORD7162,2025-03-10,Mumbai,Truck,24.9,108,Yes,3.7
ORD7163,2025-03-24,Pune,Scooter,7.5,116,Yes,4.5
ORD7164,2025-03-26,Bengaluru,Scooter,24.8,35,Yes,4.4
ORD7165,2025-03-30,Delhi,Scooter,9.4,117,Yes,4.6
ORD7166,2025-03-17,Chennai,Van,52.0,69,No,4.1
ORD7167,2025-03-04,Mumbai,Van,53.2,64,No,4.1
ORD7168,2025-03-10,Chennai,Bike,54.4,33,No,5.0
ORD7169,2025-03-23,Pune,Truck,3.3,10,Yes,4.4
ORD7170,2025-03-16,Mumbai,Bike,50.3,62,No,3.5
ORD7171,2025-03-21,Delhi,Scooter,24.2,100,Yes,4.2
ORD7172,2025-03-25,Mumbai,Truck,12.2,18,Yes,3.8
ORD7173,2025-03-02,Bengaluru,Scooter,15.6,39,Yes,4.0
ORD7174,2025-03-28,Pune,Van,29.1,36,No,4.1
ORD7175,2025-03-27,Chennai,Bike,18.9,39,No,4.8
ORD7176,2025-03-21,Hyderabad,Van,52.3,50,No,4.4
ORD7177,2025-03-22,Mumbai,Van,9.2,25,Yes,4.7
ORD7178,2025-03-05,Mumbai,Van,35.3,11,Yes,3.8
ORD7179,2025-03-13,Bengaluru,Van,20.7,72,No,3.5
ORD7180,2025-03-13,Mumbai,Scooter,8.8,83,No,4.0
ORD7181,2025-03-27,Bengaluru,Bike,14.9,35,No,4.4
ORD7182,2025-03-03,Pune,Bike,37.8,54,No,4.9
ORD7183,2025-03-27,Mumbai,Scooter,48.4,37,No,4.3
ORD7184,2025-03-27,Hyderabad,Scooter,37.2,88,Yes,3.7
ORD7185,2025-03-23,Mumbai,Van,35.4,41,No,3.5
ORD7186,2025-03-15,Bengaluru,Van,28.4,42,No,4.0
ORD7187,2025-03-20,Bengaluru,Van,30.2,81,No,4.6
ORD7188,2025-03-26,Pune,Van,20.1,49,Yes,3.2
ORD7189,2025-03-19,Pune,Bike,33.9,20,Yes,4.5
ORD7190,2025-03-03,Hyderabad,Truck,39.6,51,No,4.8
ORD7191,2025-03-04,Hyderabad,Bike,31.2,11,Yes,3.8
ORD7192,2025-03-01,Hyderabad,Scooter,10.6,40,Yes,3.4
ORD7193,2025-03-28,Mumbai,Van,47.9,41,No,3.1
ORD7194,2025-03-17,Chennai,Van,49.8,52,Yes,3.2
ORD7195,2025-03-15,Hyderabad,Scooter,50.7,61,Yes,4.3
ORD7196,2025-03-23,Pune,Van,18.1,86,No,3.4
ORD7197,2025-03-21,Chennai,Scooter,46.7,79,No,4.1
ORD7198,2025-03-04,Hyderabad,Bike,42.9,42,Yes,4.4
ORD7199,2025-03-29,Hyderabad,Bike,21.9,107,No,3.8
ORD7200,2025-03-01,Delhi,Scooter,49.4,25,Yes,3.1
ORD7201,2025-03-12,Delhi,Scooter,37.5,56,Yes,4.3
ORD7202,2025-03-17,Hyderabad,Scooter,39.6,45,No,4.0
ORD7203,2025-03-25,Delhi,Truck,22.0,67,No,4.5
ORD7204,2025-03-29,Pune,Scooter,15.4,112,No,4.5
ORD7205,2025-03-09,Delhi,Bike,52.5,104,No,4.8
ORD7206,2025-03-10,Bengaluru,Scooter,13.7,79,No,3.8
ORD7207,2025-03-03,Pune,Van,32.0,99,Yes,4.7
ORD7208,2025-03-15,Delhi,Scooter,3.2,47,No,4.5
ORD7209,2025-03-28,Chennai,Van,18.1,33,Yes,4.6
ORD7210,2025-03-21,Hyderabad,Scooter,2.7,63,Yes,3.1
ORD7211,2025-03-11,Hyderabad,Van,5.2,71,Yes,4.1
ORD7212,2025-03-05,Chennai,Truck,22.0,34,No,4.6
ORD7213,2025-03-10,Mumbai,Bike,34.0,61,Yes,4.4
ORD7214,2025-03-14,Hyderabad,Van,48.2,32,No,4.4
ORD7215,2025-03-27,Mumbai,Bike,48.6,80,No,4.2
ORD7216,2025-03-12,Delhi,Van,5.4,30,No,4.8
ORD7217,2025-03-30,Delhi,Van,58.3,91,No,3.9
ORD7218,2025-03-09,Hyderabad,Scooter,45.8,72,No,3.5
ORD7219,2025-03-06,Pune,Van,59.2,98,Yes,3.9
ORD7220,2025-03-09,Mumbai,Truck,6.8,108,Yes,4.6
ORD7221,2025-03-03,Bengaluru,Van,7.1,75,No,3.7
ORD7222,2025-03-13,Pune,Truck,31.2,49,No,3.3
ORD7223,2025-03-23,Hyderabad,Scooter,25.2,53,No,4.2
ORD7224,2025-03-07,Hyderabad,Bike,57.9,33,No,3.6
ORD7225,2025-03-28,Delhi,Bike,19.6,37,Yes,3.8
ORD7226,2025-03-17,Chennai,Scooter,22.5,42,No,4.8
ORD7227,2025-03-27,Chennai,Truck,2.9,99,Yes,3.4
ORD7228,2025-03-27,Mumbai,Bike,55.0,74,Yes,4.2
ORD7229,2025-03-18,Pune,Bike,45.0,34,No,3.1
ORD7230,2025-03-22,Bengaluru,Scooter,16.1,111,Yes,3.5
ORD7231,2025-03-20,Pune,Van,28.8,97,No,4.7
ORD7232,2025-03-04,Delhi,Scooter,9.3,91,No,4.1
ORD7233,2025-03-05,Bengaluru,Van,10.2,103,No,3.4
ORD7234,2025-03-29,Bengaluru,Bike,41.8,62,No,3.3
ORD7235,2025-03-11,Chennai,Truck,26.5,13,No,4.0
ORD7236,2025-03-18,Mumbai,Scooter,36.2,86,Yes,3.2
ORD7237,2025-03-19,Chennai,Truck,2.9,109,No,4.4
ORD7238,2025-03-05,Bengaluru,Bike,28.3,45,No,4.0
ORD7239,2025-03-25,Delhi,Van,16.1,52,Yes,4.7
ORD7240,2025-03-16,Mumbai,Bike,36.4,96,No,4.5
ORD7241,2025-03-18,Hyderabad,Bike,16.7,104,Yes,3.6
ORD7242,2025-03-14,Bengaluru,Bike,5.4,80,Yes,3.9
ORD7243,2025-03-20,Bengaluru,Bike,15.9,72,No,4.9
ORD7244,2025-03-17,Bengaluru,Scooter,3.0,67,Yes,4.8
ORD7245,2025-03-24,Mumbai,Bike,12.9,55,Yes,5.0
ORD7246,2025-03-09,Bengaluru,Truck,43.4,82,No,4.4
ORD7247,2025-03-14,Bengaluru,Van,51.6,67,No,4.7
ORD7248,2025-03-12,Bengaluru,Truck,47.9,26,Yes,4.0
ORD7249,2025-03-30,Bengaluru,Scooter,14.1,80,No,3.8
ORD7250,2025-03-03,Hyderabad,Bike,39.8,20,Yes,3.5
ORD7251,2025-03-18,Mumbai,Van,9.2,86,Yes,3.6
ORD7252,2025-03-07,Pune,Truck,12.0,81,Yes,4.1
ORD7253,2025-03-25,Chennai,Bike,40.6,82,No,3.3
ORD7254,2025-03-30,Pune,Bike,27.8,71,No,4.1
ORD7255,2025-03-30,Delhi,Bike,28.7,103,Yes,4.4
ORD7256,2025-03-03,Mumbai,Truck,21.2,80,No,3.0
ORD7257,2025-03-12,Chennai,Bike,22.1,17,Yes,4.4
ORD7258,2025-03-27,Chennai,Bike,28.0,28,No,3.7
ORD7259,2025-03-15,Chennai,Scooter,52.4,74,Yes,4.4
ORD7260,2025-03-09,Chennai,Truck,10.8,71,No,4.4
ORD7261,2025-03-18,Delhi,Van,32.7,53,No,3.9
ORD7262,2025-03-08,Chennai,Truck,2.3,25,Yes,4.2
ORD7263,2025-03-10,Hyderabad,Truck,43.0,116,Yes,4.1
ORD7264,2025-03-12,Delhi,Van,49.8,100,Yes,4.5
ORD7265,2025-03-27,Pune,Van,50.5,62,Yes,4.3
ORD7266,2025-03-21,Pune,Bike,42.2,112,No,3.2
ORD7267,2025-03-26,Bengaluru,Bike,19.1,18,Yes,3.0
ORD7268,2025-03-05,Bengaluru,Scooter,7.0,28,No,3.8
ORD7269,2025-03-11,Delhi,Bike,19.2,118,Yes,3.2
ORD7270,2025-03-03,Chennai,Bike,51.7,92,No,4.8
ORD7271,2025-03-21,Delhi,Bike,15.5,88,Yes,4.6
ORD7272,2025-03-08,Mumbai,Bike,42.9,86,No,3.5
ORD7273,2025-03-20,Pune,Bike,25.1,102,Yes,4.0
ORD7274,2025-03-21,Chennai,Bike,8.4,51,No,3.9
ORD7275,2025-03-08,Hyderabad,Van,13.1,90,No,4.3
ORD7276,2025-03-01,Delhi,Bike,48.0,64,No,3.7
ORD7277,2025-03-05,Pune,Bike,57.8,111,No,4.9
ORD7278,2025-03-21,Pune,Scooter,33.1,108,Yes,3.7
ORD7279,2025-03-28,Hyderabad,Truck,40.8,55,Yes,4.0
ORD7280,2025-03-25,Mumbai,Scooter,33.2,65,Yes,4.8
ORD7281,2025-03-11,Hyderabad,Truck,15.5,101,Yes,4.9
ORD7282,2025-03-24,Mumbai,Van,51.3,34,No,4.0
ORD7283,2025-03-09,Delhi,Bike,52.4,74,Yes,3.5
ORD7284,2025-03-13,Mumbai,Bike,17.3,19,Yes,3.2
ORD7285,2025-03-22,Bengaluru,Van,27.3,86,No,3.4
ORD7286,2025-03-27,Mumbai,Truck,3.2,108,Yes,4.9
ORD7287,2025-03-07,Delhi,Scooter,30.1,95,No,3.1
ORD7288,2025-03-28,Mumbai,Truck,55.7,24,No,4.7
ORD7289,2025-03-03,Hyderabad,Truck,7.9,14,Yes,4.8
ORD7290,2025-03-12,Hyderabad,Bike,14.8,19,Yes,3.2
ORD7291,2025-03-13,Mumbai,Bike,46.3,31,No,4.5
ORD7292,2025-03-16,Bengaluru,Bike,10.9,29,Yes,3.2
ORD7293,2025-03-09,Hyderabad,Van,47.2,97,No,4.2
